stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code,level_id
de:09162:5:12:12,,Ostbahnhof,Veraltet,48.128822000000,11.604554000000,0,,0,12,2
de:09162:5:13:13,,Ostbahnhof,Veraltet,48.128720000000,11.604796000000,0,,0,13,2
de:09162:5:14:14,,Ostbahnhof,Veraltet,48.127485000000,11.602559000000,0,,0,14,2
de:09162:5:15:15,,Ostbahnhof,Steig 15,48.127353000000,11.602856000000,0,,0,15,2
de:09162:5:41:81,,Ostbahnhof,Gleis 1+2,48.127712000000,11.604850000000,0,de:09162:5_G,0,81,5
de:09162:5:41:82,,Ostbahnhof,Gleis 1+2,48.127629000000,11.604949000000,0,de:09162:5_G,0,82,5
de:09162:5:43:83,,Ostbahnhof,Gleis 3+4,48.127587000000,11.605012000000,0,de:09162:5_G,0,83,5
de:09162:5:43:84,,Ostbahnhof,Gleis 3+4,48.127521000000,11.605155000000,0,de:09162:5_G,0,84,5
de:09162:5:45:85,,Ostbahnhof,Gleis 5+6,48.127491000000,11.605209000000,0,de:09162:5_G,0,85,5
de:09162:5:45:86,,Ostbahnhof,Gleis 5+6,48.127419000000,11.605353000000,0,de:09162:5_G,0,86,5
de:09162:5:47:87,,Ostbahnhof,Gleis 7+8,48.127389000000,11.605407000000,0,de:09162:5_G,0,87,5
de:09162:5:47:88,,Ostbahnhof,Gleis 7+8,48.127305000000,11.605533000000,0,de:09162:5_G,0,88,5
de:09162:5:48:91,,Ostbahnhof,Gleis 11+12,48.127371000000,11.605910000000,0,de:09162:5_G,0,91,5
de:09162:5:48:92,,Ostbahnhof,Gleis 11+12,48.127293000000,11.606036000000,0,de:09162:5_G,0,92,5
de:09162:5:49:93,,Ostbahnhof,Gleis 13+14,48.127269000000,11.606090000000,0,de:09162:5_G,0,93,5
de:09162:5:49:94,,Ostbahnhof,Gleis 13+14,48.127191000000,11.606198000000,0,de:09162:5_G,0,94,5
de:09162:5:51:51,,Ostbahnhof,Steig 51+52,48.128054000000,11.603709000000,0,de:09162:5_G,0,51,4
de:09162:5:51:52,,Ostbahnhof,Steig 51+52,48.128054000000,11.603565000000,0,de:09162:5_G,0,52,4
de:09162:5:31:71,,Ostbahnhof,Steig 71,48.128900000000,11.602496000000,0,,0,71,2
de:09162:5:32:72,,Ostbahnhof,Steig 72,48.128978000000,11.602640000000,0,,0,72,2
de:09162:5:33:73,,Ostbahnhof,"Veraltet, Steig 73",48.128072000000,11.603305000000,0,,0,73,2
de:09162:5:71,,Ostbahnhof,Auf Nord Gl 1+2,48.128018000000,11.605416000000,3,de:09162:5_G,0,,1
de:09162:5:72,,Ostbahnhof,Auf Süd Gl 1+2,48.127323000000,11.604374000000,3,de:09162:5_G,0,,1
de:09162:5:73,,Ostbahnhof,Auf Nord Gl 3+4,48.127898000000,11.605596000000,3,de:09162:5_G,0,,1
de:09162:5:74,,Ostbahnhof,Auf Süd Gl 3+4,48.127197000000,11.604554000000,3,de:09162:5_G,0,,1
de:09162:5:80,,Ostbahnhof,DB-Reisezentrum,48.128000000000,11.604949000000,3,de:09162:5_G,0,,1
de:09162:5:81,,Ostbahnhof,Tunnel DB S-Bahn,48.127473000000,11.604140000000,3,de:09162:5_G,0,,1
de:09162:5:82,,Ostbahnhof,Sperre Süd,48.127563000000,11.603691000000,3,de:09162:5_G,0,,1
de:09162:5:87,,Ostbahnhof,Sperre Nord,48.128648000000,11.603601000000,3,de:09162:5_G,0,,1
de:09162:5:90,,Ostbahnhof,OB Fahrerraum,48.127988000000,11.603943000000,3,de:09162:5_G,0,,2
de:09162:5:91,,Ostbahnhof,Lift Tram,48.128624000000,11.603601000000,2,de:09162:5_G,0,,2
de:09162:5:92,,Ostbahnhof,Lift Sperre,48.128624000000,11.603601000000,3,de:09162:5_G,0,,1
de:09162:6:2:1,,"Hauptbahnhof (S, U, Bus, Tram)",Steig 1+2+5,48.140213000000,11.561183000000,0,de:09162:6,0,1,2
de:09162:6:2:2,,"Hauptbahnhof (S, U, Bus, Tram)",Steig 1+2+5,48.139775000000,11.560958000000,0,de:09162:6,0,2,2
